id,title,tags
11457,Life as a House,"drama fathersonrelationship house cancer drug divorce ex-wife unemployment seen from a distance, it's perfect. when a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father. kevinkline kristinscottthomas haydenchristensen irwinwinkler"
321697,Steve Jobs,"drama history biography computer fatherdaughterrelationship applecomputer stevejobs basedontrueevents can a great man be a good man? set backstage at three iconic product launches and ending in 1998 with the unveiling of the imac, steve jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter. michaelfassbender katewinslet sethrogen dannyboyle"
19840,"I Love You, Beth Cooper","comedy romance virgin cheerleader graduation highschool aspen friends inthecloset teenager popularity basedonyoungadultnovel populargirl popularity is nice. popular girls are not. nerdy teenager denis cooverman (paul rust) harbors a secret crush on beth cooper (hayden panettiere), the hottest girl in high school. during his graduation speech, denis lets the cat out of the bag and declares his love for beth, who, instead of dissing denis, shows up at his house later that day and promises to show him the time of his life. haydenpanettiere paulrust laurenlondon chriscolumbus"
22327,Youth in Revolt,"drama comedy romance basedonnovel comingofage duringcreditsstinger every ""revolution"" needs a leader nick twisp (michael cera), a teen with a taste for the finer things in life like sinatra and fellini, falls hopelessly in love with the beautiful, free-spirited sheeni saunders (portia doubleday) while on a family vacation. but family, geography and jealous ex-lovers conspire to keep these two apart. nick abandons his dull, predictable life and develops a rebellious alter ego: françois. with his ascot, his moustache and his cigarette, françois will stop at nothing to be with sheeni, and leads nick on a path of destruction with unpredictable consequences.. michaelcera zachgalifianakis justinlong miguelarteta"
38665,The Legend of the Lone Ranger,"action adventure romance western loneranger wildbillhickok buffalobill theloneranger the untold story of the man behind the mask, and the legend behind the man. when the young texas ranger, john reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, butch cavendich, he is rescued by an old childhood comanche friend, tonto. when he recovers from his wounds, he dedicates his life to fighting the evil that cavendich represents. to this end, john reid becomes the great masked western hero, the lone ranger. with the help of tonto, the pair go to rescue president grant when cavendich takes him hostage. christopherlloyd mattclark juaninclay williama.fraker"
2575,The Tailor of Panama,"drama thriller dancing spy birthday map fireworks bridge secretagent president children independentfilm debt swimming political band in a place this treacherous, what a good spy needs is a spy of his own. a british spy is banished to panama after having an affair with an ambassador's mistress. once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in panama. the tailor also has a wife, who works for the panamanian president and a huge debt. the mission is to learn what the president intends to do with the canal. piercebrosnan geoffreyrush jamieleecurtis johnboorman"
11644,Blow Out,"drama mystery thriller audiotape hitman presidentialelection noises yell politics faithlessness murder has a sound all of its own! jack terry is a master sound recordist who works on grade-b horror movies. late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. as he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust. johntravolta nancyallen johnlithgow briandepalma"
146227,Getaway,"action crime get in. get out. getaway. former race car driver brent magna (hawke) is pitted against the clock. desperately trying to save the life of his kidnapped wife, brent commandeers a custom ford shelby gt500 super snake, taking it and its unwitting owner (gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage. ethanhawke selenagomez jonvoight courtneysolomon"
68924,The Ice Storm,"drama basedonnovel 1970s thanksgiving dysfunctionalfamily independentfilm it was 1973, and the climate was changing. in the weekend after thanksgiving 1973 the hoods are skidding out of control. benjamin hood reels from drink to drink, trying not to think about his trouble at the office. his wife, elena, is reading self help books and losing patience with her husband's lies. their son, paul, home for the holidays, escapes to the city to pursue an alluring rich girl from his prep school. young, budding nymphomaniac, wendy hood roams the neighborhood, innocently exploring liquor cabinets and lingerie drawers of her friends' parents, looking for something new. then an ice storm hits, the worst in a century. kevinkline joanallen sigourneyweaver anglee"
22102,Troop Beverly Hills,"adventure comedy family wilderness teenangst when the going gets tough, the tough go shopping! a beverly hills housewife in the middle of a divorce tries to find focus in her life by taking over her daughter's wilderness girls troop. shelleylong craigt.nelson bettythomas jeffkanew"
18701,Being Julia,"comedy drama romance passion. obsession. revenge. prepare for the performance of a lifetime. julia lambert is a true diva: beautiful, talented, weathly and famous. she has it all - including a devoted husband who has mastermined her brilliant career - but after years of shining in the spotlight she begins to suffer from a severe case of boredom and longs for something new and exciting to put the twinkle back in her eye. julia finds exactly what she's looking for in a handsome young american fan, but it isn't long before the novelty fling adds a few more sparks than she was hoping for. fortuately for her, this surprise twist in the plot will trust her back into the greatest role of her life. michaelgambon annettebening leighlawson istvánszabó"
